time_s,ground_bottom_contacts,ground_bottom_Fn_N,ground_bottom_gap_m,ground_bottom_phi_min_m,bottom_middle_contacts,bottom_middle_Fn_N,bottom_middle_gap_m,bottom_middle_phi_min_m,middle_top_contacts,middle_top_Fn_N,middle_top_gap_m,middle_top_phi_min_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations,line_search_iterations,truncated_contacts
0.4395,4,29.25323095916631,-7.317259907722515e-05,-7.31833279132843e-05,4,29.247963328659026,2.5062263011924046e-06,-0.00010156258940696716,0,0.0,-4.56809997558677e-06,nan,1.3292921721586026e-05,0.008137112483382225,-0.008217713795602322,-1,-1,0
0.44,4,21.24544174147568,-7.030785083770794e-05,-7.317587733268738e-05,0,0.0,-5.484521389008401e-06,nan,4,26.969085941729148,7.367134094229955e-07,-0.00010457634925842285,0.0057310136035084724,-0.010252431035041809,0.0003618289774749428,-1,-1,0
0.4405,4,30.61806308856339,-7.119819521904033e-05,-7.031112909317017e-05,4,35.83452066001474,-3.2158195972450954e-06,-0.00010548532009124756,0,0.0,-2.9140710830696803e-06,nan,-0.0017822154331952333,0.0027598291635513306,-0.004543171264231205,-1,-1,0
0.441,4,36.39802778195393,-7.402569055557293e-05,-7.120147347450256e-05,4,34.336351423498826,-7.347762584694606e-07,-0.00010322034358978271,4,31.427641457514156,5.616247653952855e-07,-0.00010292232036590576,-0.005656377412378788,-0.0006908160867169499,0.006265649106353521,-1,-1,0
0.4415,4,36.18081627538816,-7.637262344360393e-05,-7.402896881103516e-05,4,24.444802199799746,4.923939704894187e-06,-0.00010073184967041016,0,0.0,-2.0721554756172877e-06,nan,-0.004693370778113604,0.006626585032790899,0.001360648893751204,-1,-1,0
0.442,4,25.874464654006903,-7.4703693389893e-05,-7.637590169906616e-05,0,0.0,-9.061396121987086e-07,nan,4,20.08457592812477,5.337446928023459e-06,-0.00010208785533905029,0.0033388612791895866,-0.0083207031711936,0.00649793678894639,-1,-1,0
0.4425,4,32.49531496918511,-7.56368786096577e-05,-7.470697164535522e-05,4,33.097346261820725,1.6885250806800145e-06,-0.00010091066360473633,0,0.0,4.473179578780295e-06,nan,-0.0018671546131372452,0.0033229696564376354,0.0015929365763440728,-1,-1,0
0.443,4,23.373876076954648,-7.318004965782207e-05,-7.564015686511993e-05,0,0.0,-1.5580654144295436e-06,nan,0,0.0,3.608912229537131e-06,nan,0.0049147834070026875,-0.001582030556164682,-0.0033120636362582445,-1,-1,0
0.4435,4,29.254291517261873,-7.317446172237438e-05,-7.31833279132843e-05,4,29.248787151947944,2.5043636560431737e-06,-0.00010156258940696716,0,0.0,-4.564374685288308e-06,nan,1.2535379937617108e-05,0.008137363009154797,-0.00821706373244524,-1,-1,0
0.444,4,21.24650386887537,-7.030971348285717e-05,-7.317773997783661e-05,0,0.0,-5.486384034157632e-06,nan,4,26.966990231720615,7.404386997214574e-07,-0.000104561448097229,0.005730787292122841,-0.010251132771372795,0.00036143118632026017,-1,-1,0
0.4445,4,30.618502083700545,-7.120005786418956e-05,-7.03129917383194e-05,4,35.83406979961888,-3.2139569520958644e-06,-0.00010548532009124756,0,0.0,-2.9140710830696803e-06,nan,-0.0017819968052208424,0.002760901814326644,-0.004543568938970566,-1,-1,0
0.445,4,36.39741251495502,-7.402755320072216e-05,-7.12033361196518e-05,4,34.33423009093648,-7.329136133202296e-07,-0.00010321661829948425,4,31.426949100751152,5.616247653952855e-07,-0.00010292232036590576,-0.005655405577272177,-0.0006904578767716885,0.006264905445277691,-1,-1,0
0.4455,4,36.180572299308025,-7.637448608875316e-05,-7.403083145618439e-05,4,24.445088988049434,4.925802350043418e-06,-0.00010073184967041016,0,0.0,-2.0721554756172877e-06,nan,-0.0046926639042794704,0.00662708654999733,0.0013599052326753736,-1,-1,0
0.446,4,25.87432079205223,-7.470555603504223e-05,-7.637776434421539e-05,0,0.0,-9.042769670494777e-07,nan,4,20.084681398853164,5.337446928023459e-06,-0.00010207295417785645,0.0033394962083548307,-0.008320254273712635,0.0064972457475960255,-1,-1,0
0.4465,4,32.494833763123744,-7.563874125480693e-05,-7.470883429050446e-05,4,33.096383108195326,1.6903877258292455e-06,-0.00010090693831443787,0,0.0,4.473179578780295e-06,nan,-0.0018662787042558193,0.003322937060147524,0.0015922455349937081,-1,-1,0
0.447,4,23.373593009666926,-7.31819123029713e-05,-7.564201951026917e-05,0,0.0,-1.5562027692803126e-06,nan,0,0.0,3.608912229537131e-06,nan,0.004915517754852772,-0.0015820631524547935,-0.003312754677608609,-1,-1,0
0.4475,4,29.254311667169176,-7.317446172237438e-05,-7.318519055843353e-05,4,29.249240414488376,2.5043636560431737e-06,-0.00010156258940696716,0,0.0,-4.564374685288308e-06,nan,1.3053171642241068e-05,0.008137556724250317,-0.008217754773795605,-1,-1,0
0.448,4,21.246077452175243,-7.030971348285717e-05,-7.317773997783661e-05,0,0.0,-5.486384034157632e-06,nan,4,26.967506340684324,7.404386997214574e-07,-0.000104561448097229,0.00573109183460474,-0.010251197032630444,0.0003609981795307249,-1,-1,0
0.4485,4,30.618317729248368,-7.120005786418956e-05,-7.03129917383194e-05,4,35.83423116663094,-3.2139569520958644e-06,-0.00010548532009124756,0,0.0,-2.9140710830696803e-06,nan,-0.001781865139491856,0.0027609183453023434,-0.004544002003967762,-1,-1,0
0.449,4,36.39736212237922,-7.402755320072216e-05,-7.12033361196518e-05,4,34.33437104042268,-7.329136133202296e-07,-0.00010321661829948425,4,31.427252475747586,5.616247653952855e-07,-0.00010292232036590576,-0.005655369721353054,-0.0006905226036906242,0.006264624185860157,-1,-1,0
0.4495,4,36.180566198198385,-7.637448608875316e-05,-7.403083145618439e-05,4,24.445145882900796,4.925802350043418e-06,-0.00010073184967041016,0,0.0,-2.0721554756172877e-06,nan,-0.004692659713327885,0.00662705022841692,0.0013596239732578397,-1,-1,0
0.45,4,25.8743173406826,-7.470555603504223e-05,-7.637776434421539e-05,0,0.0,-9.042769670494777e-07,nan,4,20.084824279598333,5.337446928023459e-06,-0.00010207295417785645,0.003339498769491911,-0.00832036230713129,0.00649703573435545,-1,-1,0
0.4505,4,32.49486155662377,-7.563874125480693e-05,-7.470883429050446e-05,4,33.096455728967,1.6903877258292455e-06,-0.00010090693831443787,0,0.0,4.473179578780295e-06,nan,-0.00186629849486053,0.0033228653483092785,0.0015920355217531323,-1,-1,0
0.451,4,23.37360930781398,-7.31819123029713e-05,-7.564201951026917e-05,0,0.0,-1.5562027692803126e-06,nan,0,0.0,3.608912229537131e-06,nan,0.004915506113320589,-0.0015821348642930388,-0.003312964690849185,-1,-1,0
0.4515,4,29.254338961274463,-7.317632436752361e-05,-7.318519055843353e-05,4,29.249283417105048,2.5062263011924046e-06,-0.00010156258940696716,0,0.0,-4.564374685288308e-06,nan,1.3033675713813864e-05,0.008137506432831287,-0.008217965252697468,-1,-1,0
0.452,4,21.2465317770928,-7.03115761280064e-05,-7.317960262298584e-05,0,0.0,-5.484521389008401e-06,nan,4,26.967599783493828,7.404386997214574e-07,-0.000104561448097229,0.005731299519538879,-0.010251293890178204,0.0003608344413805753,-1,-1,0
0.4525,4,30.618704573458864,-7.12019205093388e-05,-7.031485438346863e-05,4,35.83452164664139,-3.2120943069466334e-06,-0.00010548532009124756,0,0.0,-2.9140710830696803e-06,nan,-0.0017816092586144805,0.0027609667740762234,-0.004544165916740894,-1,-1,0
0.453,4,36.39786628016001,-7.402941584587139e-05,-7.120519876480103e-05,4,34.33504281670436,-7.310509681709987e-07,-0.00010322034358978271,4,31.42757227632173,5.616247653952855e-07,-0.00010292232036590576,-0.0056551978923380375,-0.0006902981549501419,0.006264619994908571,-1,-1,0
0.4535,4,36.180889102766784,-7.63763487339024e-05,-7.403269410133362e-05,4,24.44520936908395,4.931390285491111e-06,-0.00010073184967041016,0,0.0,-2.0758807659157497e-06,nan,-0.004692358430474997,0.006627306342124939,0.001359619782306254,-1,-1,0
0.454,4,25.874507494837474,-7.470555603504223e-05,-7.637962698936462e-05,0,0.0,-9.005516767510158e-07,nan,4,20.08497612386465,5.333721637724997e-06,-0.00010207295417785645,0.00333989504724741,-0.008320181630551815,0.006497107446193695,-1,-1,0
0.4545,4,32.494549520897145,-7.563874125480693e-05,-7.470883429050446e-05,4,33.0964904834045,1.6941130161277074e-06,-0.0001009032130241394,0,0.0,4.469454288481833e-06,nan,-0.0018660756759345531,0.003323063487187028,0.0015921072335913777,-1,-1,0
0.455,4,23.37342580988482,-7.318004965782207e-05,-7.564201951026917e-05,0,0.0,-1.5543401241310817e-06,nan,0,0.0,3.6051869392386693e-06,nan,0.0049156369641423225,-0.0015819367254152894,-0.0033128929790109396,-1,-1,0
0.4555,4,29.253409485200176,-7.317259907722515e-05,-7.318146526813507e-05,4,29.248352188415648,2.5062263011924046e-06,-0.00010156631469726562,0,0.0,-4.56809997558677e-06,nan,1.3165402378945146e-05,0.008137239143252373,-0.008217893540859222,-1,-1,0
0.456,4,21.245546757408476,-7.030785083770794e-05,-7.317587733268738e-05,0,0.0,-5.484521389008401e-06,nan,4,26.96802291300773,7.367134094229955e-07,-0.00010457634925842285,0.005730938632041216,-0.010251772589981556,0.0003611177089624107,-1,-1,0
0.4565,4,30.61807832354586,-7.119819521904033e-05,-7.031112909317017e-05,4,35.834407716294635,-3.2158195972450954e-06,-0.00010548532009124756,0,0.0,-2.9140710830696803e-06,nan,-0.0017822262598201632,0.002760431030765176,-0.004543882329016924,-1,-1,0
0.457,4,36.39780778973143,-7.402569055557293e-05,-7.120147347450256e-05,4,34.33579550343636,-7.347762584694606e-07,-0.00010322034358978271,4,31.428245188630093,5.616247653952855e-07,-0.00010292232036590576,-0.005656220484524965,-0.0006907940260134637,0.006265240255743265,-1,-1,0
0.4575,4,36.18085149522331,-7.637262344360393e-05,-7.402896881103516e-05,4,24.44520158942471,4.923939704894187e-06,-0.00010073930025100708,0,0.0,-2.0721554756172877e-06,nan,-0.004693395923823118,0.006626806687563658,0.0013602400431409478,-1,-1,0
0.458,4,25.874485362227013,-7.4703693389893e-05,-7.637590169906616e-05,0,0.0,-9.061396121987086e-07,nan,4,20.084633278962663,5.337446928023459e-06,-0.00010208040475845337,0.0033388466108590364,-0.008320510387420654,0.00649755634367466,-1,-1,0
0.4585,4,32.49527206832651,-7.56368786096577e-05,-7.470697164535522e-05,4,33.097212737358625,1.6885250806800145e-06,-0.00010091066360473633,0,0.0,4.473179578780295e-06,nan,-0.0018671238794922829,0.003323095850646496,0.0015925561310723424,-1,-1,0
0.459,4,23.373850766890126,-7.318004965782207e-05,-7.564015686511993e-05,0,0.0,-1.5580654144295436e-06,nan,0,0.0,3.608912229537131e-06,nan,0.004914801102131605,-0.0015819043619558215,-0.003312444081529975,-1,-1,0
0.4595,4,29.254245336888836,-7.317446172237438e-05,-7.31833279132843e-05,4,29.248710389849194,2.5043636560431737e-06,-0.0001015588641166687,0,0.0,-4.564374685288308e-06,nan,1.2568365491461009e-05,0.00813745055347681,-0.008217444643378258,-1,-1,0
0.46,4,21.246476704310957,-7.030971348285717e-05,-7.317773997783661e-05,0,0.0,-5.486384034157632e-06,nan,4,26.96757393772452,7.404386997214574e-07,-0.00010456889867782593,0.0057308063842356205,-0.010251336731016636,0.00036134212859906256,-1,-1,0
0.4605,4,30.61847246635746,-7.120005786418956e-05,-7.031112909317017e-05,4,35.83403605604813,-3.2139569520958644e-06,-0.00010548532009124756,0,0.0,-2.9140710830696803e-06,nan,-0.0017819756176322699,0.00276068109087646,-0.004543657880276442,-1,-1,0
0.461,4,36.397534328790215,-7.402755320072216e-05,-7.120147347450256e-05,4,34.33456829975847,-7.329136133202296e-07,-0.00010321661829948425,4,31.426970867716715,5.616247653952855e-07,-0.00010291486978530884,-0.005655492655932903,-0.0006905203917995095,0.006264827214181423,-1,-1,0
0.4615,4,36.18064709233292,-7.637448608875316e-05,-7.403083145618439e-05,4,24.44509647093032,4.925802350043418e-06,-0.00010073184967041016,0,0.0,-2.0721554756172877e-06,nan,-0.004692717455327511,0.006627027411013842,0.0013598270015791059,-1,-1,0
0.462,4,25.874364892914322,-7.470555603504223e-05,-7.637776434421539e-05,0,0.0,-9.042769670494777e-07,nan,4,20.084692531178945,5.337446928023459e-06,-0.00010207295417785645,0.0033394647762179375,-0.008320319466292858,0.0064971731044352055,-1,-1,0
0.4625,4,32.49487239536236,-7.563874125480693e-05,-7.470883429050446e-05,4,33.09641406504237,1.6903877258292455e-06,-0.0001009032130241394,0,0.0,4.473179578780295e-06,nan,-0.0018663062946870923,0.0033228874672204256,0.0015921728918328881,-1,-1,0
0.463,4,23.37361573120419,-7.31819123029713e-05,-7.564201951026917e-05,0,0.0,-1.5562027692803126e-06,nan,0,0.0,3.608912229537131e-06,nan,0.004915501456707716,-0.0015821127453818917,-0.003312827320769429,-1,-1,0
0.4635,4,29.254481284338546,-7.317632436752361e-05,-7.31833279132843e-05,4,29.249619745604548,2.5062263011924046e-06,-0.00010156631469726562,0,0.0,-4.564374685288308e-06,nan,1.2932016034028493e-05,0.008137697353959084,-0.008217827416956425,-1,-1,0
0.464,4,21.246615496824223,-7.03115761280064e-05,-7.317960262298584e-05,0,0.0,-5.484521389008401e-06,nan,4,26.968251627646836,7.404386997214574e-07,-0.00010457634925842285,0.005731239449232817,-0.010251428931951523,0.0003612981818150729,-1,-1,0
0.4645,4,30.618781261065042,-7.12019205093388e-05,-7.03129917383194e-05,4,35.83458774733587,-3.2120943069466334e-06,-0.00010548532009124756,0,0.0,-2.9140710830696803e-06,nan,-0.0017816639738157392,0.002760864794254303,-0.004543702118098736,-1,-1,0
0.465,4,36.39790936735746,-7.402941584587139e-05,-7.120519876480103e-05,4,34.335038026620055,-7.310509681709987e-07,-0.00010321289300918579,4,31.428482605871174,5.616247653952855e-07,-0.00010292232036590576,-0.005655228625983,-0.0006908577051945031,0.006265538744628429,-1,-1,0
0.4655,4,36.18106222421221,-7.63763487339024e-05,-7.403269410133362e-05,4,24.445568339578365,4.927664995192649e-06,-0.00010073184967041016,0,0.0,-2.0721554756172877e-06,nan,-0.004692481830716133,0.006626926362514496,0.001360538532026112,-1,-1,0
0.466,4,25.87460911856884,-7.470555603504223e-05,-7.637962698936462e-05,0,0.0,-9.042769670494777e-07,nan,4,20.08421853218342,5.337446928023459e-06,-0.00010207295417785645,0.00333982240408659,-0.008320183493196964,0.006497647613286972,-1,-1,0
0.4665,4,32.49452555106356,-7.563874125480693e-05,-7.470697164535522e-05,4,33.09628698466348,1.6903877258292455e-06,-0.0001009032130241394,0,0.0,4.473179578780295e-06,nan,-0.0018660585628822446,0.003322959877550602,0.0015926474006846547,-1,-1,0
0.467,4,23.37341171675334,-7.318004965782207e-05,-7.564015686511993e-05,0,0.0,-1.5580654144295436e-06,nan,0,0.0,3.608912229537131e-06,nan,0.004915647208690643,-0.0015820403350517154,-0.0033123528119176626,-1,-1,0
0.4675,4,29.25372152906837,-7.317446172237438e-05,-7.318146526813507e-05,4,29.249130498289297,2.5043636560431737e-06,-0.00010156631469726562,0,0.0,-4.564374685288308e-06,nan,1.2942514331371058e-05,0.00813752505928278,-0.008217353373765945,-1,-1,0
0.468,4,21.24616858171336,-7.030971348285717e-05,-7.317773997783661e-05,0,0.0,-5.486384034157632e-06,nan,4,26.96787459947003,7.404386997214574e-07,-0.00010456889867782593,0.005731026642024517,-0.01025141216814518,0.0003615837194956839,-1,-1,0
0.4685,4,30.61841967665738,-7.120005786418956e-05,-7.03129917383194e-05,4,35.834348368048204,-3.2139569520958644e-06,-0.00010548532009124756,0,0.0,-2.9140710830696803e-06,nan,-0.001781937899067998,0.002760761883109808,-0.004543416667729616,-1,-1,0
0.46900000000000003,4,36.39762554217627,-7.402755320072216e-05,-7.12033361196518e-05,4,34.3348652550484,-7.329136133202296e-07,-0.00010321289300918579,4,31.428516109572243,5.616247653952855e-07,-0.00010292232036590576,-0.005655557848513126,-0.0006910637603141367,0.006265840958803892,-1,-1,0
0.46950000000000003,4,36.18083864227251,-7.637448608875316e-05,-7.403083145618439e-05,4,24.44543127845914,4.925802350043418e-06,-0.00010073184967041016,0,0.0,-2.0721554756172877e-06,nan,-0.004692854359745979,0.006626651622354984,0.0013608407462015748,-1,-1,0
0.47000000000000003,4,25.874477637736874,-7.470555603504223e-05,-7.637776434421539e-05,0,0.0,-9.042769670494777e-07,nan,4,20.083881973917496,5.337446928023459e-06,-0.00010207295417785645,0.0033393842168152332,-0.00832028966397047,0.006497781723737717,-1,-1,0
0.47050000000000003,4,32.49484503041171,-7.563874125480693e-05,-7.470697164535522e-05,4,33.09618648852446,1.6903877258292455e-06,-0.0001009032130241394,0,0.0,4.473179578780295e-06,nan,-0.0018662867369130254,0.0033228034153580666,0.0015927815111353993,-1,-1,0
0.47100000000000003,4,23.373599624779658,-7.31819123029713e-05,-7.564015686511993e-05,0,0.0,-1.5562027692803126e-06,nan,0,0.0,3.608912229537131e-06,nan,0.004915513098239899,-0.0015821967972442508,-0.003312218701466918,-1,-1,0
0.47150000000000003,4,29.25449651197711,-7.317632436752361e-05,-7.31833279132843e-05,4,29.249680010087914,2.5062263011924046e-06,-0.00010156631469726562,0,0.0,-4.564374685288308e-06,nan,1.292113938688999e-05,0.008137643337249756,-0.0082172192633152,-1,-1,0
0.47200000000000003,4,21.246624454062058,-7.03115761280064e-05,-7.317960262298584e-05,0,0.0,-5.484521389008401e-06,nan,4,26.967865363689057,7.404386997214574e-07,-0.00010457634925842285,0.005731232929974794,-0.01025128923356533,0.0003617132024373859,-1,-1,0
0.47250000000000003,4,30.618747448299597,-7.12019205093388e-05,-7.03129917383194e-05,4,35.83449259211159,-3.2120943069466334e-06,-0.00010548532009124756,0,0.0,-2.9140710830696803e-06,nan,-0.001781639875844121,0.0027609567623585463,-0.004543287213891745,-1,-1,0
0.47300000000000003,4,36.39788445523686,-7.402941584587139e-05,-7.120519876480103e-05,4,34.33502572171729,-7.310509681709987e-07,-0.00010321289300918579,4,31.428601078312134,5.690753459922093e-07,-0.00010292232036590576,-0.005655210930854082,-0.0006908311042934656,0.006266013253480196,-1,-1,0
0.47350000000000003,4,36.18104323085241,-7.63763487339024e-05,-7.403269410133362e-05,4,24.445557603105602,4.927664995192649e-06,-0.00010073184967041016,0,0.0,-2.064704895020364e-06,nan,-0.004692468326538801,0.006626947317272425,0.0013610130408778787,-1,-1,0
0.47400000000000003,4,25.874597997481132,-7.470555603504223e-05,-7.637962698936462e-05,0,0.0,-9.042769670494777e-07,nan,4,20.08364351776104,5.344897508620383e-06,-0.00010207295417785645,0.0033398305531591177,-0.008319874294102192,0.00649783480912447,-1,-1,0
0.47450000000000003,4,32.49443574326694,-7.563874125480693e-05,-7.470697164535522e-05,4,33.09608517814018,1.6903877258292455e-06,-0.0001009032130241394,0,0.0,4.480630159377219e-06,nan,-0.001865994418039918,0.0033231680281460285,0.0015928345965221524,-1,-1,0
0.47500000000000003,4,23.373358891588992,-7.318004965782207e-05,-7.564015686511993e-05,0,0.0,-1.5580654144295436e-06,nan,0,0.0,3.616362810134055e-06,nan,0.004915684927254915,-0.0015818321844562888,-0.003312165616080165,-1,-1,0
0.47550000000000003,4,29.253639700836878,-7.317446172237438e-05,-7.318146526813507e-05,4,29.24900720972139,2.5043636560431737e-06,-0.00010156258940696716,0,0.0,-4.5569241046913844e-06,nan,1.3000963008380495e-05,0.008137671276926994,-0.008217166177928448,-1,-1,0
0.47600000000000003,4,21.246120447504747,-7.030971348285717e-05,-7.317587733268738e-05,0,0.0,-5.486384034157632e-06,nan,4,26.966608933934932,7.478892803183812e-07,-0.000104561448097229,0.005731061100959778,-0.010250633582472801,0.0003611380816437304,-1,-1,0
0.47650000000000003,4,30.618111655683563,-7.120005786418956e-05,-7.031112909317017e-05,4,35.83366923499788,-3.2139569520958644e-06,-0.00010548532009124756,0,0.0,-2.9066205024727565e-06,nan,-0.001781717874109745,0.0027612007688730955,-0.00454386230558157,-1,-1,0
0.47700000000000004,4,36.39710043819188,-7.402755320072216e-05,-7.12033361196518e-05,4,34.33403005246863,-7.329136133202296e-07,-0.00010321289300918579,4,31.426615393995036,5.690753459922093e-07,-0.00010290741920471191,-0.005655182991176844,-0.0006900920998305082,0.006264445371925831,-1,-1,0
0.47750000000000004,4,36.18032488399554,-7.637448608875316e-05,-7.403083145618439e-05,4,24.444933294474446,4.92952764034188e-06,-0.00010073184967041016,0,0.0,-2.068430185318826e-06,nan,-0.004692487418651581,0.006627374328672886,0.0013594451593235135,-1,-1,0
0.47800000000000004,4,25.874175450948258,-7.470555603504223e-05,-7.637776434421539e-05,0,0.0,-9.005516767510158e-07,nan,4,20.08480720311589,5.341172218321921e-06,-0.00010207295417785645,0.0033396000508219004,-0.008320029824972153,0.006496848538517952,-1,-1,0
0.47850000000000004,4,32.49470364875149,-7.563874125480693e-05,-7.470883429050446e-05,4,33.096274801046945,1.6941130161277074e-06,-0.0001009032130241394,0,0.0,4.476904869078757e-06,nan,-0.0018661856884136796,0.003323107259348035,0.0015918483259156346,-1,-1,0
0.47900000000000004,4,23.373516408390962,-7.318004965782207e-05,-7.564201951026917e-05,0,0.0,-1.5543401241310817e-06,nan,0,0.0,3.612637519835593e-06,nan,0.004915572237223387,-0.0015818929532542825,-0.0033131518866866827,-1,-1,0
0.47950000000000004,4,29.253367807574225,-7.317259907722515e-05,-7.318146526813507e-05,4,29.248121517435425,2.5062263011924046e-06,-0.00010156258940696716,0,0.0,-4.56809997558677e-06,nan,1.3195172869018279e-05,0.008137167431414127,-0.008218152448534966,-1,-1,0
0.48,4,21.245522240534807,-7.030785083770794e-05,-7.317587733268738e-05,0,0.0,-5.484521389008401e-06,nan,4,26.96906343332547,7.367134094229955e-07,-0.00010457634925842285,0.005730955861508846,-0.010252364911139011,0.00036137906135991216,-1,-1,0
0.4805,4,30.618228591993326,-7.119819521904033e-05,-7.030926644802094e-05,4,35.83480711289816,-3.2158195972450954e-06,-0.00010548532009124756,0,0.0,-2.9140710830696803e-06,nan,-0.0017823335947468877,0.0027600384782999754,-0.004543621093034744,-1,-1,0
0.481,4,36.39803191896743,-7.402569055557293e-05,-7.120147347450256e-05,4,34.33612514744512,-7.347762584694606e-07,-0.00010322034358978271,4,31.428580839404837,5.616247653952855e-07,-0.00010292232036590576,-0.005656380206346512,-0.0006911896052770317,0.006265669129788876,-1,-1,0
0.4815,4,36.18106536766964,-7.637262344360393e-05,-7.402896881103516e-05,4,24.4454015503039,4.923939704894187e-06,-0.00010073930025100708,0,0.0,-2.0721554756172877e-06,nan,-0.004693548660725355,0.006626510992646217,0.0013606689171865582,-1,-1,0
0.482,4,25.87461114555461,-7.4703693389893e-05,-7.637590169906616e-05,0,0.0,-9.061396121987086e-07,nan,4,20.083900172412395,5.337446928023459e-06,-0.00010207295417785645,0.003338756738230586,-0.008320439606904984,0.006497618742287159,-1,-1,0
0.4825,4,32.49545760221131,-7.56368786096577e-05,-7.470697164535522e-05,4,33.0974835743634,1.6885250806800145e-06,-0.00010091066360473633,0,0.0,4.473179578780295e-06,nan,-0.0018672564765438437,0.0033233019057661295,0.0015926185296848416,-1,-1,0
0.483,4,23.37395996446742,-7.318004965782207e-05,-7.564015686511993e-05,0,0.0,-1.5580654144295436e-06,nan,0,0.0,3.608912229537131e-06,nan,0.004914723336696625,-0.0015816983068361878,-0.0033123816829174757,-1,-1,0
0.4835,4,29.254240641521793,-7.317446172237438e-05,-7.31833279132843e-05,4,29.248543455946823,2.5043636560431737e-06,-0.0001015588641166687,0,0.0,-4.564374685288308e-06,nan,1.2571719707921147e-05,0.00813757348805666,-0.008217382244765759,-1,-1,0
0.484,4,21.246473942014816,-7.030971348285717e-05,-7.317773997783661e-05,0,0.0,-5.486384034157632e-06,nan,4,26.967919692368504,7.404386997214574e-07,-0.00010457634925842285,0.005730808712542057,-0.010251387022435665,0.0003615774039644748,-1,-1,0
0.4845,4,30.61848465262294,-7.120005786418956e-05,-7.031112909317017e-05,4,35.83407030781834,-3.2139569520958644e-06,-0.00010548532009124756,0,0.0,-2.9140710830696803e-06,nan,-0.0017819843487814069,0.0027606480289250612,-0.004543422721326351,-1,-1,0
0.485,4,36.39768044308966,-7.402755320072216e-05,-7.12033361196518e-05,4,34.334905686425586,-7.329136133202296e-07,-0.00010321289300918579,4,31.428465020088048,5.616247653952855e-07,-0.00010292232036590576,-0.00565559696406126,-0.0006911318632774055,0.0062658097594976425,-1,-1,0
0.4855,4,36.18088316496237,-7.637448608875316e-05,-7.403083145618439e-05,4,24.445461173894493,4.925802350043418e-06,-0.00010073184967041016,0,0.0,-2.0721554756172877e-06,nan,-0.004692886024713516,0.006626598536968231,0.0013608095468953252,-1,-1,0
0.486,4,25.874503714769297,-7.470555603504223e-05,-7.637776434421539e-05,0,0.0,-9.042769670494777e-07,nan,4,20.08386920876318,5.337446928023459e-06,-0.00010207295417785645,0.003339365590363741,-0.008320336230099201,0.006497744005173445,-1,-1,0
0.4865,4,32.49487009048356,-7.563874125480693e-05,-7.470697164535522e-05,4,33.096210095800515,1.6903877258292455e-06,-0.0001009032130241394,0,0.0,4.473179578780295e-06,nan,-0.0018663046648725867,0.003322768723592162,0.0015927437925711274,-1,-1,0
0.487,4,23.373614388981622,-7.31819123029713e-05,-7.564015686511993e-05,0,0.0,-1.5562027692803126e-06,nan,0,0.0,3.608912229537131e-06,nan,0.004915502388030291,-0.0015822314890101552,-0.00331225642003119,-1,-1,0
0.4875,4,29.254440443831953,-7.317632436752361e-05,-7.31833279132843e-05,4,29.24952242417968,2.5062263011924046e-06,-0.00010156258940696716,0,0.0,-4.564374685288308e-06,nan,1.296118807658786e-05,0.008137529715895653,-0.008217256516218185,-1,-1,0
0.488,4,21.246591472775,-7.03115761280064e-05,-7.317773997783661e-05,0,0.0,-5.484521389008401e-06,nan,4,26.967820817300755,7.404386997214574e-07,-0.00010457634925842285,0.005731256678700447,-0.010251380503177643,0.0003616536851041019,-1,-1,0
0.4885,4,30.618901895947822,-7.12019205093388e-05,-7.03129917383194e-05,4,35.83491517671069,-3.2120943069466334e-06,-0.00010549277067184448,0,0.0,-2.9140710830696803e-06,nan,-0.001781750121153891,0.0027610769029706717,-0.004543346352875233,-1,-1,0
0.489,4,36.39793514346865,-7.402941584587139e-05,-7.120519876480103e-05,4,34.3349283311089,-7.310509681709987e-07,-0.00010321289300918579,4,31.428677252909264,5.690753459922093e-07,-0.00010292232036590576,-0.005655246786773205,-0.0006907977513037622,0.00626599183306098,-1,-1,0
0.4895,4,36.18105789653602,-7.63763487339024e-05,-7.403269410133362e-05,4,24.445521507935844,4.927664995192649e-06,-0.00010073184967041016,0,0.0,-2.064704895020364e-06,nan,-0.004692478571087122,0.006626962684094906,0.0013609916204586625,-1,-1,0
0.49,4,25.874606434165404,-7.470555603504223e-05,-7.637962698936462e-05,0,0.0,-9.042769670494777e-07,nan,4,20.083664977564162,5.344897508620383e-06,-0.00010207295417785645,0.0033398244995623827,-0.008319869637489319,0.006497824098914862,-1,-1,0
0.4905,4,32.49465639972327,-7.563874125480693e-05,-7.470883429050446e-05,4,33.096608950914046,1.6903877258292455e-06,-0.00010091066360473633,0,0.0,4.480630159377219e-06,nan,-0.0018661519279703498,0.003323434619233012,0.0015928238863125443,-1,-1,0
0.491,4,23.373488605666182,-7.318004965782207e-05,-7.564201951026917e-05,0,0.0,-1.5580654144295436e-06,nan,0,0.0,3.616362810134055e-06,nan,0.004915592260658741,-0.0015815655933693051,-0.003312176326289773,-1,-1,0
0.4915,4,29.253773636663865,-7.317446172237438e-05,-7.31833279132843e-05,4,29.249147149242415,2.5043636560431737e-06,-0.00010156631469726562,0,0.0,-4.5569241046913844e-06,nan,1.2905294170195702e-05,0.00813800748437643,-0.008217176422476768,-1,-1,0
